Region,Type,Area,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape,Shape
1,Detached,Urban,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464
1,Semi-detached,Urban,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464
1,Appartments,Urban,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464
1,High-rise,Urban,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464
1,Detached,Rural,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464
1,Semi-detached,Rural,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464,1.96820464
